	SMARTS_ChKur	SMARTS_Gueymard	SMARTS_newKur	SMARTS_oldKur	SMARTS_ThKur	SMARTS_Wehrli_WRC85	SMARTS_CebChKur		Wave 			"Synthetic/composite Extraterrestrial Spectrum by Chris Gueymard, May 2003"	
3580.0	0.01334	0.01308	0.01334	0.01334	0.01334	0.01334	0.01334					2130	9.28E-02
3585.0	0.01328	0.01305	0.01328	0.01328	0.01328	0.01331	0.01328					2135	9.17E-02
3590.0	0.01324	0.01298	0.01324	0.01324	0.01324	0.01325	0.01324					2140	9.14E-02
3595.0	0.01314	0.01294	0.01314	0.01314	0.01314	0.01315	0.01314					2145	9.06E-02
3600.0	0.01307	0.01285	0.01307	0.01308	0.01307	0.01308	0.01307					2150	9.01E-02
3605.0	0.01303	0.01283	0.01303	0.01303	0.01303	0.013	0.01303					2155	8.92E-02
3610.0	0.01297	0.01274	0.01297	0.01296	0.01297	0.01297	0.01297					2160	8.78E-02
3615.0	0.0129	0.01272	0.0129	0.01291	0.0129	0.01293	0.0129					2165	8.27E-02
3620.0	0.01284	0.01264	0.01284	0.01284	0.01284	0.01282	0.01284					2170	8.51E-02
3625.0	0.01276	0.01261	0.01276	0.01277	0.01276	0.01278	0.01276					2175	8.56E-02
3630.0	0.01268	0.01251	0.01268	0.01268	0.01268	0.01268	0.01268					2180	8.49E-02
3635.0	0.01262	0.01249	0.01262	0.01263	0.01262	0.01263	0.01262					2185	8.46E-02
3640.0	0.01254	0.0124	0.01254	0.01254	0.01254	0.01253	0.01254					2190	8.36E-02
3645.0	0.01245	0.01236	0.01245	0.01244	0.01245	0.01246	0.01245					2195	8.34E-02
3650.0	0.01237	0.01228	0.01237	0.0124	0.01237	0.01237	0.01237					2200	8.26E-02
3655.0	0.01226	0.01222	0.01226	0.01225	0.01226	0.01228	0.01226					2205	8.07E-02
3660.0	0.01224	0.01215	0.01224	0.01223	0.01224	0.01224	0.01224					2210	8.05E-02
3665.0	0.01222	0.01215	0.01222	0.01223	0.01222	0.01221	0.01222					2215	8.02E-02
3670.0	0.01212	0.01204	0.01212	0.01211	0.01212	0.01213	0.01212					2220	7.97E-02
3675.0	0.01205	0.01203	0.01205	0.01208	0.01205	0.01204	0.01205					2225	7.87E-02
3680.0	0.01188	0.01189	0.01188	0.01187	0.01188	0.0119	0.01188					2230	7.83E-02
3685.0	0.01188	0.01183	0.01188	0.01188	0.01188	0.01187	0.01188					2235	7.76E-02
3690.0	0.01188	0.01177	0.01188	0.01188	0.01188	0.01187	0.01188					2240	7.66E-02
3695.0	0.01172	0.01172	0.01172	0.01175	0.01172	0.01171	0.01172					2245	7.62E-02
3700.0	0.01153	0.01155	0.01153	0.01148	0.01153	0.01156	0.01153					2250	7.54E-02
3705.0	0.01159	0.0116	0.01159	0.01161	0.01159	0.01158	0.01159					2255	7.46E-02
3710.0	0.01153	0.01151	0.01153	0.01152	0.01153	0.01155	0.01153					2260	7.41E-02
3715.0	0.01151	0.0115	0.01151	0.01151	0.01151	0.01152	0.01151					2265	7.35E-02
3720.0	0.01149	0.01144	0.01149	0.0115	0.01149	0.01149	0.01149					2270	7.32E-02
3725.0	0.01146	0.01143	0.01146	0.01147	0.01146	0.01146	0.01146					2275	7.26E-02
3730.0	0.0114	0.01134	0.0114	0.01141	0.0114	0.0114	0.0114					2280	7.14E-02
3735.0	0.01123	0.01128	0.01123	0.01125	0.01123	0.01121	0.01123					2285	7.10E-02
3740.0	0.01094	0.01108	0.01094	0.01089	0.01094	0.01098	0.01094					2290	7.06E-02
3745.0	0.01093	0.01108	0.01093	0.01091	0.01093	0.01095	0.01093					2295	6.91E-02
3750.0	0.01104	0.01104	0.01104	0.01109	0.01104	0.01102	0.01104					2300	6.92E-02
3755.0	0.01101	0.011	0.01101	0.01099	0.01101	0.01099	0.01101					2305	6.90E-02
3760.0	0.01101	0.01094	0.01101	0.01101	0.01101	0.01102	0.01101					2310	6.84E-02
3765.0	0.01098	0.01093	0.01098	0.01098	0.01098	0.01101	0.01098					2315	6.76E-02
3770.0	0.01093	0.01086	0.01093	0.01094	0.01093	0.01092	0.01093					2320	6.67E-02
3775.0	0.01082	0.0108	0.01082	0.01081	0.01082	0.01083	0.01082					2325	6.53E-02
3780.0	0.0108	0.01074	0.0108	0.0108	0.0108	0.01078	0.0108					2330	6.56E-02
3785.0	0.01076	0.01073	0.01076	0.01077	0.01076	0.01075	0.01076					2335	6.51E-02
3790.0	0.01068	0.01063	0.01068	0.01067	0.01068	0.01069	0.01068					2340	6.49E-02
3795.0	0.01063	0.01062	0.01063	0.01064	0.01063	0.01062	0.01063					2345	6.46E-02
3800.0	0.01059	0.01053	0.01059	0.01058	0.01059	0.0106	0.01059					2350	6.35E-02
3805.0	0.01056	0.01053	0.01056	0.01057	0.01056	0.01057	0.01056					2355	6.22E-02
3810.0	0.01049	0.01043	0.01049	0.01048	0.01049	0.01049	0.01049					2360	6.25E-02
3815.0	0.01043	0.01041	0.01043	0.01043	0.01043	0.01044	0.01043					2365	6.23E-02
3820.0	0.01039	0.01034	0.01039	0.0104	0.01039	0.01042	0.01039					2370	6.16E-02
3825.0	0.01038	0.01033	0.01038	0.01038	0.01038	0.01039	0.01038					2375	6.09E-02
3830.0	0.01032	0.01025	0.01032	0.01033	0.01032	0.01032	0.01032					2380	6.06E-02
3835.0	0.01023	0.01021	0.01023	0.01022	0.01023	0.01027	0.01023					2385	5.86E-02
3840.0	0.01021	0.01015	0.01021	0.01022	0.01021	0.01024	0.01021					2390	5.91E-02
3845.0	0.01018	0.01013	0.01018	0.01018	0.01018	0.01019	0.01018					2395	5.88E-02
3850.0	0.01013	0.01005	0.01013	0.01012	0.01013	0.01012	0.01013					2400	5.85E-02
3855.0	0.01007	0.01003	0.01007	0.01008	0.01007	0.01007	0.01007					2405	5.81E-02
3860.0	0.00999	0.00994	0.00999	0.00999	0.00999	0.01	0.00999					2410	5.77E-02
3865.0	0.00992	0.00991	0.00992	0.00992	0.00992	0.00992	0.00992					2415	5.60E-02
3870.0	0.00988	0.00983	0.00988	0.00988	0.00988	0.00988	0.00988					2420	5.62E-02
3875.0	0.00987	0.00983	0.00987	0.00987	0.00987	0.00986	0.00987					2425	5.60E-02
3880.0	0.00982	0.00975	0.00982	0.00983	0.00982	0.00981	0.00982					2430	5.58E-02
3885.0	0.00972	0.0097	0.00972	0.0097	0.00972	0.00974	0.00972					2435	5.52E-02
3890.0	0.00971	0.00971	0.00971	0.00972	0.00971	0.00971	0.00971					2440	5.50E-02
3895.0	0.00965	0.00962	0.00965	0.00966	0.00965	0.00965	0.00965					2445	5.43E-02
3900.0	0.0096	0.0096	0.0096	0.0096	0.0096	0.0096	0.0096					2450	5.34E-02
3905.0	0.00958	0.00959	0.00958	0.00958	0.00958	0.00957	0.00958					2455	5.30E-02
3910.0	0.00954	0.00952	0.00954	0.00954	0.00954	0.00955	0.00954					2460	5.31E-02
3915.0	0.00949	0.0095	0.00949	0.00949	0.00949	0.00949	0.00949					2465	5.30E-02
3920.0	0.00944	0.00941	0.00944	0.00943	0.00944	0.00944	0.00944					2470	5.22E-02
3925.0	0.0094	0.0094	0.0094	0.0094	0.0094	0.00941	0.0094					2475	5.21E-02
3930.0	0.00935	0.00932	0.00935	0.00936	0.00935	0.00934	0.00935					2480	5.10E-02
3935.0	0.00929	0.0093	0.00929	0.00929	0.00929	0.0093	0.00929					2485	5.07E-02
3940.0	0.00927	0.00923	0.00927	0.00927	0.00927	0.00927	0.00927					2490	5.08E-02
3945.0	0.0092	0.0092	0.0092	0.0092	0.0092	0.00919	0.0092					2495	5.05E-02
3950.0	0.00912	0.00911	0.00912	0.00912	0.00912	0.00912	0.00912					2500	5.03E-02
3955.0	0.00906	0.00908	0.00906	0.00906	0.00906	0.00908	0.00906					2505	5.00E-02
3960.0	0.00904	0.00902	0.00904	0.00904	0.00904	0.00906	0.00904					2510	4.92E-02
3965.0	0.00902	0.00901	0.00902	0.00902	0.00902	0.00903	0.00902					2515	4.89E-02
3970.0	0.00898	0.00893	0.00898	0.00898	0.00898	0.00899	0.00898					2520	4.88E-02
3975.0	0.00893	0.00891	0.00893	0.00893	0.00893	0.00892	0.00893					2525	4.86E-02
3980.0	0.00888	0.00884	0.00888	0.00889	0.00888	0.00889	0.00888					2530	4.83E-02
3985.0	0.00881	0.0088	0.00881	0.00879	0.00881	0.00882	0.00881					2535	4.78E-02
3990.0	0.00875	0.00878	0.00875	0.00876	0.00875	0.00874	0.00875					2540	4.70E-02
3995.0	0.00869	0.0087	0.00869	0.00869	0.00869	0.00871	0.00869					2545	4.69E-02
4000.0	0.00867	0.00868	0.00867	0.00866	0.00867	0.00869	0.00867					2550	4.66E-02
												2555	4.62E-02
												2560	4.59E-02
												2565	4.56E-02
												2570	4.54E-02
												2575	4.53E-02
												2580	4.47E-02
												2585	4.37E-02
												2590	4.41E-02
												2595	4.38E-02
												2600	4.35E-02
												2605	4.33E-02
												2610	4.30E-02
												2615	4.26E-02
												2620	4.18E-02
												2625	3.98E-02
												2630	4.10E-02
												2635	4.14E-02
												2640	4.06E-02
												2645	4.07E-02
												2650	4.06E-02
												2655	4.00E-02
												2660	4.00E-02
												2665	3.92E-02
												2670	3.94E-02
												2675	3.91E-02
												2680	3.90E-02
												2685	3.88E-02
												2690	3.85E-02
												2695	3.82E-02
												2700	3.81E-02
												2705	3.78E-02
												2710	3.75E-02
												2715	3.73E-02
												2720	3.70E-02
												2725	3.67E-02
												2730	3.65E-02
												2735	3.63E-02
												2740	3.60E-02
												2745	3.58E-02
												2750	3.55E-02
												2755	3.50E-02
												2760	3.46E-02
												2765	3.47E-02
												2770	3.46E-02
												2775	3.43E-02
												2780	3.41E-02
												2785	3.39E-02
												2790	3.38E-02
												2795	3.35E-02
												2800	3.33E-02
												2805	3.30E-02
												2810	3.29E-02
												2815	3.26E-02
												2820	3.24E-02
												2825	3.22E-02
												2830	3.20E-02
												2835	3.18E-02
												2840	3.15E-02
												2845	3.13E-02
												2850	3.11E-02
												2855	3.09E-02
												2860	3.07E-02
												2865	3.05E-02
												2870	2.99E-02
												2875	2.98E-02
												2880	2.99E-02
												2885	2.97E-02
												2890	2.95E-02
												2895	2.94E-02
												2900	2.92E-02
												2905	2.90E-02
												2910	2.88E-02
												2915	2.86E-02
												2920	2.84E-02
												2925	2.81E-02
												2930	2.80E-02
												2935	2.79E-02
												2940	2.77E-02
												2945	2.75E-02
												2950	2.73E-02
												2955	2.72E-02
												2960	2.70E-02
												2965	2.69E-02
												2970	2.67E-02
												2975	2.66E-02
												2980	2.64E-02
												2985	2.62E-02
												2990	2.60E-02
												2995	2.58E-02
												3000	2.56E-02
												3005	2.56E-02
												3010	2.54E-02
												3015	2.52E-02
												3020	2.51E-02
												3025	2.49E-02
												3030	2.47E-02
												3035	2.43E-02
												3040	2.39E-02
												3045	2.42E-02
												3050	2.41E-02
												3055	2.40E-02
												3060	2.38E-02
												3065	2.36E-02
												3070	2.35E-02
												3075	2.34E-02
												3080	2.32E-02
												3085	2.31E-02
												3090	2.30E-02
												3095	2.28E-02
												3100	2.27E-02
												3105	2.26E-02
												3110	2.24E-02
												3115	2.20E-02
												3120	2.21E-02
												3125	2.20E-02
												3130	2.19E-02
												3135	2.18E-02
												3140	2.16E-02
												3145	2.15E-02
												3150	2.13E-02
												3155	2.12E-02
												3160	2.11E-02
												3165	2.10E-02
												3170	2.08E-02
												3175	2.08E-02
												3180	2.06E-02
												3185	2.05E-02
												3190	2.04E-02
												3195	2.03E-02
												3200	2.01E-02
												3205	2.00E-02
												3210	1.99E-02
												3215	1.98E-02
												3220	1.97E-02
												3225	1.95E-02
												3230	1.94E-02
												3235	1.93E-02
												3240	1.92E-02
												3245	1.90E-02
												3250	1.90E-02
												3255	1.89E-02
												3260	1.87E-02
												3265	1.86E-02
												3270	1.85E-02
												3275	1.84E-02
												3280	1.83E-02
												3285	1.82E-02
												3290	1.80E-02
												3295	1.76E-02
												3300	1.76E-02
												3305	1.77E-02
												3310	1.77E-02
												3315	1.75E-02
												3320	1.72E-02
												3325	1.73E-02
												3330	1.73E-02
												3335	1.72E-02
												3340	1.71E-02
												3345	1.70E-02
												3350	1.69E-02
												3355	1.68E-02
												3360	1.67E-02
												3365	1.66E-02
												3370	1.64E-02
												3375	1.64E-02
												3380	1.63E-02
												3385	1.62E-02
												3390	1.62E-02
												3395	1.60E-02
												3400	1.58E-02
												3405	1.58E-02
												3410	1.58E-02
												3415	1.56E-02
												3420	1.56E-02
												3425	1.55E-02
												3430	1.54E-02
												3435	1.54E-02
												3440	1.53E-02
												3445	1.52E-02
												3450	1.51E-02
												3455	1.50E-02
												3460	1.50E-02
												3465	1.49E-02
												3470	1.48E-02
												3475	1.47E-02
												3480	1.46E-02
												3485	1.45E-02
												3490	1.45E-02
												3495	1.44E-02
												3500	1.43E-02
												3505	1.42E-02
												3510	1.42E-02
												3515	1.41E-02
												3520	1.40E-02
												3525	1.39E-02
												3530	1.39E-02
												3535	1.37E-02
												3540	1.37E-02
												3545	1.36E-02
												3550	1.36E-02
												3555	1.34E-02
												3560	1.34E-02
												3565	1.33E-02
												3570	1.32E-02
												3575	1.32E-02
												3580	1.31E-02
												3585	1.30E-02
												3590	1.30E-02
												3595	1.29E-02
												3600	1.28E-02
												3605	1.28E-02
												3610	1.27E-02
												3615	1.27E-02
												3620	1.26E-02
												3625	1.25E-02
												3630	1.25E-02
												3635	1.24E-02
												3640	1.23E-02
												3645	1.22E-02
												3650	1.21E-02
												3655	1.20E-02
												3660	1.20E-02
												3665	1.20E-02
												3670	1.19E-02
												3675	1.18E-02
												3680	1.17E-02
												3685	1.17E-02
												3690	1.17E-02
												3695	1.15E-02
												3700	1.13E-02
												3705	1.14E-02
												3710	1.13E-02
												3715	1.13E-02
												3720	1.13E-02
												3725	1.13E-02
												3730	1.12E-02
												3735	1.10E-02
												3740	1.08E-02
												3745	1.07E-02
												3750	1.08E-02
												3755	1.08E-02
												3760	1.08E-02
												3765	1.08E-02
												3770	1.07E-02
												3775	1.06E-02
												3780	1.06E-02
												3785	1.06E-02
												3790	1.05E-02
												3795	1.04E-02
												3800	1.04E-02
												3805	1.04E-02
												3810	1.03E-02
												3815	1.02E-02
												3820	1.02E-02
												3825	1.02E-02
												3830	1.01E-02
												3835	1.01E-02
												3840	1.00E-02
												3845	9.99E-03
												3850	9.94E-03
												3855	9.88E-03
												3860	9.81E-03
												3865	9.74E-03
												3870	9.70E-03
												3875	9.68E-03
												3880	9.63E-03
												3885	9.54E-03
												3890	9.53E-03
												3895	9.48E-03
												3900	9.42E-03
												3905	9.40E-03
												3910	9.36E-03
												3915	9.31E-03
												3920	9.26E-03
												3925	9.23E-03
												3930	9.17E-03
												3935	9.12E-03
												3940	9.09E-03
												3945	9.03E-03
												3950	8.95E-03
												3955	8.90E-03
												3960	8.87E-03
												3965	8.85E-03
												3970	8.81E-03
												3975	8.76E-03
												3980	8.72E-03
												3985	8.64E-03
												3990	8.59E-03
												3995	8.53E-03
												4000	8.30E-03
												4020	7.98E-03
												4040	7.82E-03
												4060	7.66E-03
												4080	7.51E-03
												4100	7.36E-03
												4120	7.21E-03
												4140	7.07E-03
												4160	6.93E-03
												4180	6.80E-03
												4200	6.67E-03
												4220	6.54E-03
												4240	6.41E-03
												4260	6.29E-03
												4280	6.17E-03
												4300	6.05E-03
												4320	5.94E-03
												4340	5.83E-03
												4360	5.72E-03
												4380	5.61E-03
												4400	5.51E-03
												4420	5.41E-03
												4440	5.31E-03
												4460	5.21E-03
												4480	5.12E-03
												4500	5.03E-03
												4520	4.94E-03
												4540	4.85E-03
												4560	4.76E-03
												4580	4.68E-03
												4600	4.59E-03
												4620	4.51E-03
												4640	4.43E-03
												4660	4.36E-03
												4680	4.28E-03
												4700	4.21E-03
												4720	4.13E-03
												4740	4.06E-03
												4760	3.99E-03
												4780	3.93E-03
												4800	3.86E-03
												4820	3.79E-03
												4840	3.73E-03
												4860	3.67E-03
												4880	3.61E-03
												4900	3.55E-03
												4920	3.49E-03
												4940	3.43E-03
												4960	3.38E-03
												4980	3.32E-03
												5000	3.27E-03
												5050	3.20E-03
												5100	3.08E-03
												5150	2.96E-03
												5200	2.85E-03
												5250	2.75E-03
												5300	2.65E-03
												5350	2.56E-03
												5400	2.47E-03
												5450	2.38E-03
												5500	2.30E-03
												5550	2.22E-03
												5600	2.14E-03
												5650	2.07E-03
												5700	2.00E-03
												5750	1.94E-03
												5800	1.87E-03
												5850	1.81E-03
												5900	1.75E-03
												5950	1.70E-03
												6000	1.64E-03
												6050	1.59E-03
												6100	1.54E-03
												6150	1.49E-03
												6200	1.45E-03
												6250	1.40E-03
												6300	1.36E-03
												6350	1.32E-03
												6400	1.28E-03
												6450	1.24E-03
												6500	1.20E-03
												6550	1.17E-03
												6600	1.13E-03
												6650	1.10E-03
												6700	1.07E-03
												6750	1.04E-03
												6800	1.01E-03
												6850	9.83E-04
												6900	9.55E-04
												6950	9.29E-04
												7000	9.04E-04
												7050	8.79E-04
												7100	8.55E-04
												7150	8.32E-04
												7200	8.10E-04
												7250	7.89E-04
												7300	7.68E-04
												7350	7.48E-04
												7400	7.29E-04
												7450	7.10E-04
												7500	6.92E-04
												7550	6.74E-04
												7600	6.57E-04
												7650	6.41E-04
												7700	6.25E-04
												7750	6.09E-04
												7800	5.94E-04
												7850	5.80E-04
												7900	5.66E-04
												7950	5.52E-04
												8000	5.39E-04
												8050	5.26E-04
												8100	5.14E-04
												8150	5.02E-04
												8200	4.90E-04
												8250	4.78E-04
												8300	4.67E-04
												8350	4.57E-04
												8400	4.46E-04
												8450	4.36E-04
												8500	4.26E-04
												8550	4.17E-04
												8600	4.07E-04
												8650	3.98E-04
												8700	3.90E-04
												8750	3.81E-04
												8800	3.73E-04
												8850	3.65E-04
												8900	3.57E-04
												8950	3.49E-04
												9000	3.42E-04
												9050	3.34E-04
												9100	3.27E-04
												9150	3.21E-04
												9200	3.14E-04
												9250	3.07E-04
												9300	3.01E-04
												9350	2.95E-04
												9400	2.89E-04
												9450	2.83E-04
												9500	2.77E-04
												9550	2.72E-04
												9600	2.66E-04
												9650	2.61E-04
												9700	2.56E-04
												9750	2.51E-04
												9800	2.46E-04
												9850	2.41E-04
												9900	2.36E-04
												9950	2.32E-04
												10000	2.27E-04
												11000	1.54E-04
												12000	1.09E-04
												13000	7.86E-05
												14000	5.83E-05
												15000	4.42E-05
												16000	3.40E-05
												17000	2.67E-05
												18000	2.12E-05
												19000	1.71E-05
												20000	1.39E-05
												25000	5.70E-06
												30000	2.76E-06
												35000	1.49E-06
												40000	8.77E-07
												50000	3.61E-07
												60000	1.74E-07
												80000	5.54E-08
												100000	2.28E-08
												120000	1.10E-08
												150000	4.53E-09
												200000	1.44E-09
												250000	5.92E-10
												300000	2.78E-10
												400000	9.51E-11
												1000000	3.18E-12

